User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Age,Country,Author_Numerical
43246,0425169235,9,Five Little Pigs (Agatha Christie Mysteries Collection (Paperback)),Agatha Christie,1998,Berkley Publishing Group,36.0,canada,959
43246,0425176487,7,The Pull of the Moon,Elizabeth Berg,2000,Berkley Publishing Group,36.0,canada,401
43246,0425178579,7,Betrayal in Death,Nora Roberts,2001,Berkley Publishing Group,36.0,canada,277
43246,0440221099,9,Talk Before Sleep: A Novel,Elizabeth Berg,1995,Island,36.0,canada,401
43246,0446525502,10,The Rescue,Nicholas Sparks,2000,Warner Books,36.0,canada,28
43246,0446605239,9,The Notebook,Nicholas Sparks,1998,Warner Books,36.0,canada,28
43246,0446606812,9,Message in a Bottle,Nicholas Sparks,1999,Warner Vision,36.0,canada,28
43246,0446608955,9,A Walk to Remember,Nicholas Sparks,2000,Warner Books,36.0,canada,28
43246,0446610038,9,1st to Die: A Novel,James Patterson,2002,Warner Vision,36.0,canada,352
43246,0446612790,9,2nd Chance,James Patterson,2003,Warner Vision,36.0,canada,352
43246,0449210677,9,Resurrection Row,Anne Perry,1989,Fawcett Books,36.0,canada,796
43246,0449223604,9,M Is for Malice,Sue Grafton,1998,Fawcett Books,36.0,canada,254
43246,0451151259,10,Eyes of the Dragon,Stephen King,1988,Penguin Putnam~mass,36.0,canada,0
43246,0451199871,10,The Body in the Library (Miss Marple Mysteries (Paperback)),Agatha Christie,2000,Signet Book,36.0,canada,959
43246,0451201183,10,The Mousetrap and Other Plays,Agatha Christie,2000,NAL/Dutton,36.0,canada,959
43246,0553151746,9,Charlie and the Great Glass Elevator,Roald Dahl,1982,Bantam Books,36.0,canada,2
43246,0553350668,10,There Is a Tide (Agatha Christie Mysteries Collection (Hardcover)),Agatha Christie,1987,Bantam Books,36.0,canada,959
43246,0553350692,10,Murder in Three Acts (Hc Collection Series),Agatha Christie,1988,Bantam Classic &amp; Loveswept (Mm),36.0,canada,959
43246,0553578693,9,The Next Accident,LISA GARDNER,2002,Bantam,36.0,canada,356
43246,0590494481,8,"Piano Lessons Can Be Murder (Goosebumps, No 13)",R. L. Stine,1995,Scholastic,36.0,canada,133
43246,0671001795,9,Two for the Dough,Janet Evanovich,1996,Pocket,36.0,canada,119
43246,0671465392,10,DEATH COMES AS END,Agatha Christie,1982,Pocket,36.0,canada,959
43246,0671523686,10,Murder on the Orient Express,Agatha Christie,1984,Pocket,36.0,canada,959
43246,080410753X,7,The Kitchen God's Wife,Amy Tan,1992,Ivy Books,36.0,canada,31
43246,1558744215,8,A Cup of Chicken Soup for the Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications,36.0,canada,221
43246,1565041992,9,The Day I Swapped My Dad for 2 Goldfish,Neil Gaiman,1998,White Wolf Games Studio,36.0,canada,23
43426,0060930535,9,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,32.0,canada,243
43426,0517702967,7,The Third Twin: A Novel,Ken Follett,1996,Random House Inc,32.0,canada,21
43751,0060977337,8,Downsize This! Random Threats from an Unarmed American,Michael Moore,1997,Perennial,74.0,canada,1450
43807,0345313364,9,White Dragon #03,Anne McCaffrey,1983,Del Rey Books,32.0,canada,141
43807,0345314484,8,Dragonquest,Anne McCaffrey,1983,Del Rey Books,32.0,canada,141
43807,067081458X,9,The Eyes of the Dragon,Stephen King,1987,Viking Books,32.0,canada,0
43807,0879979283,8,Sword and Sorceress #01 (Sword &amp; the Sorceress),Marion Zimmer Bradley,1984,Daw Books,32.0,canada,354
43807,0886772850,7,"Oathbound (Lackey, Mercedes. Vows and Honor, Bk. 1.)",Mercedes Lackey,1988,Penguin Putnam~mass,32.0,canada,512
44216,0671021001,7,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket,28.0,canada,424
44320,0006480551,8,Dust to Dust: Stories,Timothy Findley,1998,Harpercollins Canada,46.0,canada,339
44472,0060562250,10,A Series of Unfortunate Events: Lemony Snicket : The Unauthorized Autobiography (A Series of Unfortunate Events),Lemony Snicket,2003,HarperTrophy,14.0,canada,19
44472,0064407667,10,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins,14.0,canada,19
44472,0064407675,10,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,1999,HarperCollins,14.0,canada,19
44472,0064407683,10,"The Wide Window (A Series of Unfortunate Events, Book 3)",Lemony Snicket,2000,HarperCollins,14.0,canada,19
44472,0064407691,10,"The Miserable Mill (A Series of Unfortunate Events, Book 4)",Lemony Snicket,2000,HarperCollins,14.0,canada,19
44472,0064408639,10,"The Austere Academy (A Series of Unfortunate Events, Book 5)",Lemony Snicket,2000,HarperCollins,14.0,canada,19
44472,0064408647,10,"The Ersatz Elevator (A Series of Unfortunate Events, Book 6)",Lemony Snicket,2001,HarperCollins,14.0,canada,19
44588,0345354613,6,Eaters of the Dead,MICHAEL CRICHTON,1988,Ballantine Books,26.0,canada,201
44588,0345391055,5,Disclosure,Michael Crichton,1994,Ballantine Books,26.0,canada,621
44588,0812571290,10,Factoring Humanity,Robert J. Sawyer,1999,Tor Science Fiction,26.0,canada,943
44588,0812580346,10,Flashforward,Robert J. Sawyer,2000,Tor Science Fiction,26.0,canada,943
44594,0449006565,8,The Whitechapel Conspiracy,Anne Perry,2002,Ballantine Books,27.0,canada,796
44595,0449230627,8,Buy Jupiter,Isaac Asimov,1977,Fawcett Books,39.0,canada,107
44595,0553278282,6,Death Times Three: A Nero Wolfe Mystery,Rex Stout,1995,Bantam,39.0,canada,1942
44595,0671656155,5,The Fall of Atlantis,Marion Zimmer Bradley,1987,Baen,39.0,canada,354
44595,0886772249,7,"Fever Season (Merovingen Nights, No 2)",C.J. Cherryh,1987,New Amer Library,39.0,canada,1951
44897,0316969443,7,Suzanne's Diary for Nicholas,James Patterson,2001,"Little, Brown",20.0,canada,352
44961,0446606812,7,Message in a Bottle,Nicholas Sparks,1999,Warner Vision,26.0,canada,28
45530,1563891336,10,Death: The High Cost of Living,Neil Gaiman,1994,DC Comics,23.0,canada,23
45530,1563893339,10,Death : The Time of Your Life (Death),Neil Gaiman,1997,DC Comics,23.0,canada,23
45530,1563895730,10,Sandman: The Dream Hunters,Neil Gaiman,1999,DC Comics,23.0,canada,23
45584,0316789844,7,Resistance : A Novel,Anita Shreve,1997,Back Bay Books,29.0,canada,400
45666,0971880107,5,Wild Animus,Rich Shapero,2004,Too Far,31.0,canada,525
45842,0385504209,4,The Da Vinci Code,Dan Brown,2003,Doubleday,58.0,canada,1066
45899,0060976845,5,Little Altars Everywhere: A Novel,Rebecca Wells,1996,Perennial,50.0,canada,281
46050,0515133973,6,Midnight Bayou,Nora Roberts,2004,Jove Books,39.0,canada,277
46099,0451156609,9,The Tommyknockers,Stephen King,1994,Signet Book,19.0,canada,0
46099,0451188462,8,Desperation,Stephen King,1997,Signet Book,19.0,canada,0
46099,0671024248,10,Hearts In Atlantis,Stephen King,2000,Pocket,19.0,canada,0
46254,039914739X,5,Isle of Dogs,Patricia Daniels Cornwell,2001,Putnam Publishing Group,69.0,canada,984
46293,0380750872,7,Secret Fire,Johanna Lindsey,1987,Avon,38.0,canada,15
46293,0380762595,8,Until Forever,Johanna Lindsey,1995,Avon,38.0,canada,15
46293,0671643606,7,The LION'S LADY,Julie Garwood,1988,Pocket,38.0,canada,71
46293,067173783X,8,The Lion's Lady,Julie Garwood,1991,Pocket,38.0,canada,71
46293,0671744208,8,Castles,Julie Garwood,1993,Pocket,38.0,canada,71
46293,0671870114,8,Saving Grace,Julie Garwood,1994,Pocket,38.0,canada,71
46293,0671871005,8,The WEDDING,Julie Garwood,1997,Pocket Star,38.0,canada,71
46342,0446611085,9,Suzanne's Diary for Nicholas,James Patterson,2003,Warner Books,24.0,canada,352
46404,0553212923,7,Hamlet (Bantam Classics),William Shakespeare,1988,Bantam,20.0,canada,934
46404,0804106304,10,The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12),20.0,canada,31
46834,0812511816,5,"The Eye of the World (The Wheel of Time, Book 1)",Robert Jordan,1990,Tor Fantasy,28.0,canada,122
47321,0743212002,4,Deck the Halls,Mary Higgins Clark,2000,Simon &amp; Schuster,53.0,canada,77
47384,0440904196,8,"Are You There God?  It's Me, Margaret",Judy Blume,1991,Laure Leaf,15.0,canada,1278
47605,0515093203,8,The Cat Who Played Post Office (Cat Who... (Paperback)),Lilian Jackson Braun,1991,Jove Books,27.0,canada,1059
47856,0441010776,10,Knight Life,Peter David,2003,Ace Books,32.0,canada,351
47856,0451451430,7,Nightseer,Laurell K. Hamilton,2004,Roc,32.0,canada,263
47856,0515132187,9,The Villa,Nora Roberts,2002,Jove Books,32.0,canada,277
47899,0385332963,8,Leap of Faith,Danielle Steel,2001,Delacorte Press,41.0,canada,350
47971,0425147622,9,The Body Farm,Patricia Daniels Cornwell,1995,Berkley Publishing Group,40.0,canada,984
47971,0553578693,8,The Next Accident,LISA GARDNER,2002,Bantam,40.0,canada,356
48319,0449225151,9,A Place Called Freedom,Ken Follett,1996,Fawcett Books,17.0,canada,21
48420,0425180638,7,The Last Precinct,Patricia Cornwell,2001,Berkley Publishing Group,36.0,canada,766
49205,0060928336,8,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,33.0,canada,281
49234,0140177396,8,Of Mice and Men (Penguin Great Books of the 20th Century),John Steinbeck,1993,Penguin Books,40.0,canada,365
49415,0345338588,9,"On a Pale Horse (Incarnations of Immortality, Bk. 1)",Piers Anthony,1989,Del Rey Books,16.0,canada,302
49415,0441172660,10,Dune (Dune Chronicles (Berkley Paperback)),Frank Herbert,1987,Ace Books,16.0,canada,348
49845,0441783589,7,Starship Troopers,Robert A. Heinlein,1987,Ace Books,21.0,canada,136
50193,0446605239,7,The Notebook,Nicholas Sparks,1998,Warner Books,27.0,canada,28
50193,0553582755,7,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books,27.0,canada,76
50193,0671041789,7,The Green Mile,Stephen King,1999,Pocket,27.0,canada,0
50193,1853260282,9,Emma (Wordsworth Classics),Jane Austen,1997,NTC/Contemporary Publishing Company,27.0,canada,26
50215,0425140032,8,Dragon Tears,Dean R. Koontz,1995,Berkley Publishing Group,22.0,canada,76
50547,0345417941,10,The Cider House Rules,John Irving,1997,Ballantine Books,32.0,canada,487
50570,0006385427,8,Girlfriend in a Coma,Douglas Coupland,1998,HarperCollins Publishers,29.0,canada,161
50570,0060391626,8,I Know This Much Is True (Oprah's Book Club),Wally Lamb,1998,Regan Books,29.0,canada,424
50642,0345416880,9,Enchantment,Orson Scott Card,2000,Del Rey Books,30.0,canada,616
50720,0345425308,6,Violin,Anne Rice,1999,Ballantine Books,26.0,canada,386
50768,0060928336,7,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,38.0,canada,281
50849,0380759497,7,Xanth 15: The Color of Her Panties,Piers Anthony,1992,Eos,52.0,canada,302
50849,0440211727,8,A Time to Kill,JOHN GRISHAM,1992,Dell,52.0,canada,810
50849,0451153553,8,Misery,Stephen King,1988,New Amer Library,52.0,canada,0
50849,0451186362,8,Rose Madder,Stephen King,2004,Signet Book,52.0,canada,0
50849,0517554399,9,"So Long, and Thanks for all the Fish",Douglas Adams,1984,Random House Value Pub,52.0,canada,22
50849,0671641778,8,Firebrand,Marion Zimmer Bradley,1987,Simon &amp; Schuster,52.0,canada,354
50849,0812585623,8,Stitch in Snow,Anne McCaffrey,1986,Tor Books,52.0,canada,141
50849,0836211499,10,Beyond The Far Side,Gary Larson,1983,Andrews McMeel Publishing,52.0,canada,603
51165,0345391055,8,Disclosure,Michael Crichton,1994,Ballantine Books,35.0,canada,621
51347,0345367898,5,Witching Hour (Lives of the Mayfair Witches),Anne Rice,1991,Ballantine Books,27.0,canada,386
51596,0440180295,9,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death,Kurt Vonnegut,1991,Laurel,23.0,canada,184
51803,0345260090,5,Ringworld Engineers,Larry Niven,1981,Ballantine Books,34.0,canada,1227
51803,0345293010,5,Ringworld,Larry Niven,1981,Ballantine Books,34.0,canada,1227
51803,0345301870,6,"Ogre, Ogre",Piers Anthony,1982,Del Rey Books,34.0,canada,302
51803,0345323440,5,Footfall,Larry Niven,1996,Del Rey Books,34.0,canada,1227
51803,0345338219,10,The Naked Sun,Isaac Asimov,1986,Del Rey Books,34.0,canada,107
51803,0425080021,10,Dune,Frank Herbert,1984,Berkley Publishing Group,34.0,canada,348
51803,0425093328,4,The Cat Who Walks Through Walls,Robert A. Heinlein,1986,Penguin Putnam~mass,34.0,canada,136
51803,0449235998,5,Lucifers Hammer,Larry Niven,1982,Ballantine Books,34.0,canada,1227
51803,0812513711,9,"The Dragon Reborn (The Wheel of Time, Book 3)",Robert Jordan,1992,Tor Fantasy,34.0,canada,122
51803,0812513754,9,"Lord of Chaos (The Wheel of Time, Book 6)",Robert Jordan,1995,Tor Fantasy,34.0,canada,122
51803,0812517725,9,"The Great Hunt (The Wheel of Time, Book 2)",Robert Jordan,1991,Tor Fantasy,34.0,canada,122
51803,0812550293,9,"The Path of Daggers (The Wheel of Time, Book 8)",Robert Jordan,1999,Tor Fantasy,34.0,canada,122
51803,0812550307,9,"The Fires of Heaven (The Wheel of Time, Book 5)",Robert Jordan,1994,Tor Fantasy,34.0,canada,122
51803,0812571339,9,"Crossroads of Twilight (Wheel of Time, Book 10)",Robert Jordan,2003,Tor Fantasy,34.0,canada,122
51803,081257995X,9,The Eye of the World : Book One of 'The Wheel of Time' (Wheel of Time),Robert Jordan,2000,Tor Books,34.0,canada,122
51803,0971880107,1,Wild Animus,Rich Shapero,2004,Too Far,34.0,canada,525
52011,0064471047,5,"The Lion, the Witch, and the Wardrobe (The Chronicles of Narnia, Book 2)",C. S. Lewis,1994,HarperCollins,37.0,canada,886
52011,0345335457,8,"Magician's Gambit (The Belgariad, Book 3)",David Eddings,1995,Del Rey Books,37.0,canada,347
52011,0345335511,8,"Pawn of Prophecy (The Belgariad, Book 1)",David Eddings,1990,Del Rey Books,37.0,canada,347
52011,0345335651,8,"Queen of Sorcery (The Belgariad, Book 2)",David Eddings,1989,Del Rey Books,37.0,canada,347
52011,0345335708,8,"Castle of Wizardry (The Belgariad, Book 4)",David Eddings,1991,Del Rey Books,37.0,canada,347
52011,0345338715,9,"Enchanters' End Game (The Belgariad, Book 5)",David Eddings,1988,Del Rey Books,37.0,canada,347
52011,0345352661,8,Guardians of the West (Book 1 of the Malloreon),David Eddings,1988,Del Rey Books,37.0,canada,347
52011,0345358805,8,King of the Murgos (Malloreon (Paperback Random House)),David Eddings,1995,Del Rey Books,37.0,canada,347
52011,0345369351,8,Sorceress of Darshiva (Malloreon (Paperback Random House)),David Eddings,1990,Del Rey Books,37.0,canada,347
52011,0345377591,9,"The Seeress of Kell (The Malloreon, Book 5)",David Eddings,1995,Del Rey Books,37.0,canada,347
52011,0345403959,6,Belgarath the Sorcerer,David Eddings,1996,Del Rey Books,37.0,canada,347
52011,0345422554,7,Polgara the Sorceress (Malloreon (Paperback Random House)),David Eddings,1999,Del Rey Books,37.0,canada,347
52011,0451522656,5,"Pericles, Prince of Tyre: Cymbeline : The Two Noble Kinsmen (Shakespeare, William,)",William Shakespeare,1993,Signet Classics,37.0,canada,934
52011,0812500482,7,The Eye of the World : Book One of 'The Wheel of Time' (Wheel of Time),Robert Jordan,1990,Tor Books,37.0,canada,122
52011,0812517725,9,"The Great Hunt (The Wheel of Time, Book 2)",Robert Jordan,1991,Tor Fantasy,37.0,canada,122
52296,034538430X,8,TickTock,Dean R. Koontz,1997,Ballantine Books,28.0,canada,76
52802,0743437640,8,The Mulberry Tree,Jude Deveraux,2003,Pocket,42.0,canada,294
52807,0684865742,9,Tis: A Memoir,Frank McCourt,2000,Scribner,38.0,canada,140
52816,0345389409,6,"Memnoch the Devil (Rice, Anne, Vampire Chronicles, 5th Bk.)",ANNE RICE,1996,Ballantine Books,34.0,canada,156
52816,0451177096,7,Dolores Claiborne,Stephen King,2004,Signet Book,34.0,canada,0
53169,0684195976,7,BODY FARM,Patricia Cornwell,1994,Scribner,38.0,canada,766
53278,0060562250,8,A Series of Unfortunate Events: Lemony Snicket : The Unauthorized Autobiography (A Series of Unfortunate Events),Lemony Snicket,2003,HarperTrophy,34.0,canada,19
53278,0060652934,7,The Screwtape Letters,C. S. Lewis,2001,Harper SanFrancisco,34.0,canada,886
53278,0060927569,9,High Tide in Tucson : Essays from Now or Never,Barbara Kingsolver,1996,Perennial,34.0,canada,243
53278,0060928336,8,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial,34.0,canada,281
53278,0060987561,9,I Know This Much Is True,Wally Lamb,1999,Regan Books,34.0,canada,424
53278,0064407667,6,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,1999,HarperCollins,34.0,canada,19
53278,0064407691,7,"The Miserable Mill (A Series of Unfortunate Events, Book 4)",Lemony Snicket,2000,HarperCollins,34.0,canada,19
53278,0064408647,7,"The Ersatz Elevator (A Series of Unfortunate Events, Book 6)",Lemony Snicket,2001,HarperCollins,34.0,canada,19
53278,0140328696,8,Charlie and the Chocolate Factory,Roald Dahl,1994,Puffin Books,34.0,canada,2
53278,1853260002,8,Pride &amp; Prejudice (Wordsworth Classics),Jane Austen,1997,NTC/Contemporary Publishing Company,34.0,canada,26
53504,0671720996,9,"The Lark and the Wren (Bardic Voices, Book 1)",Mercedes Lackey,1991,Baen,18.0,canada,512
53520,0671000306,5,Shock Wave (Dirk Pitt Adventures (Paperback)),Clive Cussler,1996,Pocket,59.0,canada,114
53520,0671576836,5,Cyclops,Clive Cussler,1997,Simon &amp; Schuster Books,59.0,canada,114
53567,0553579606,8,Ashes to Ashes,TAMI HOAG,2000,Bantam,23.0,canada,998
53765,0312978367,8,The Prometheus Deception,Robert Ludlum,2001,St. Martin's Press,75.0,canada,24
53765,0590466186,4,"The Girl Who Cried Monster (Goosebumps, No 8)",R. L. Stine,1995,Scholastic,75.0,canada,133
54118,0971880107,7,Wild Animus,Rich Shapero,2004,Too Far,47.0,canada,525
54130,0440221471,8,The Runaway Jury,JOHN GRISHAM,1997,Dell,31.0,canada,810
54426,2221048156,7,Une invitation pour Matlock,Robert Ludlum,1987,Robert Laffont,53.0,canada,24
55006,0316601950,6,The Pilot's Wife : A Novel,Anita Shreve,1999,Back Bay Books,34.0,canada,400
55006,0425169863,5,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group,34.0,canada,984
55006,0425180638,5,The Last Precinct,Patricia Cornwell,2001,Berkley Publishing Group,34.0,canada,766
55006,0440215625,10,Dragonfly in Amber,DIANA GABALDON,1993,Dell,34.0,canada,204
55006,0671034022,9,Mercy,Julie Garwood,2002,Pocket,34.0,canada,71
55493,015600710X,10,Strange Fits of Passion: A Novel,Anita Shreve,1999,Harvest Books,35.0,canada,400
55493,0316666009,8,1st to Die: A Novel,James Patterson,2001,Little Brown and Company,35.0,canada,352
55493,0316693642,8,Along Came a Spider,James Patterson,1993,Replica Books,35.0,canada,352
55493,0316789976,9,The Weight of Water : A Novel Tag - Author of Resistance and Strange Fits of Passion,Anita Shreve,1997,"Little, Brown",35.0,canada,400
55493,0380804557,9,Stardust,Neil Gaiman,2003,Avon,35.0,canada,23
55493,0380977788,6,Coraline,Neil Gaiman,2002,HarperCollins,35.0,canada,23
55493,0385324057,8,Summer Sisters,Judy Blume,1998,Delacorte Press,35.0,canada,1278
55493,0385333064,6,The House on Hope Street,Danielle Steel,2000,Delacorte Press,35.0,canada,350
55493,0446527033,9,The Switch,Sandra Brown,2000,Warner Books,35.0,canada,378
55493,0446609404,10,Cradle and All,James Patterson,2001,Warner Vision,35.0,canada,352
55493,0553104144,5,Riley in the Morning,Sandra Brown,2001,Bantam Books,35.0,canada,378
55493,0553801163,7,Sacred Sins,Nora Roberts,2000,Bantam Dell Pub Group,35.0,canada,277
55493,0670844527,9,Dolores Claiborne,Stephen King,1992,Viking Books,35.0,canada,0
55493,067101417X,6,High Tide,Jude Deveraux,2000,Pocket,35.0,canada,294
55493,0671695304,8,"FOREVER : A Novel of Good and Evil, Love and Hope",Judy Blume,1989,Pocket,35.0,canada,1278
55493,0671749412,5,Going Home,Danielle Steel,1991,Pocket,35.0,canada,350
55493,0688065708,9,Windmills of the Gods,Sidney Sheldon,1991,William Morrow &amp; Company,35.0,canada,1128
55493,0688065716,9,The Sands of Time,Sidney Sheldon,1988,William Morrow &amp; Company,35.0,canada,1128
55493,0688084893,9,The Doomsday Conspiracy,Sidney Sheldon,1991,William Morrow &amp; Company,35.0,canada,1128
55493,0743206029,5,On the Street Where You Live : A Novel,Mary Higgins Clark,2001,Simon &amp; Schuster,35.0,canada,77
55493,1558744150,8,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications,35.0,canada,221
55591,0679419454,6,Disclosure,Michael Crichton,1994,Alfred A. Knopf,19.0,canada,621
55728,051512608X,8,The Reef,Nora Roberts,1999,Jove Books,46.0,canada,277
55734,0345313860,8,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books,37.0,canada,156
55734,0345337662,9,Interview with the Vampire,Anne Rice,1993,Ballantine Books,37.0,canada,386
55734,0380400480,5,A Pirate's Love,Johanna Lindsey,1978,Avon,37.0,canada,15
55734,0380756277,9,Prisoner of My Desire,Johanna Lindsey,1991,Avon,37.0,canada,15
55734,0385182449,9,Pet Sematary,Stephen King,1993,Doubleday Books,37.0,canada,0
55734,0425180638,6,The Last Precinct,Patricia Cornwell,2001,Berkley Publishing Group,37.0,canada,766
55734,044021145X,10,The Firm,John Grisham,1992,Bantam Dell Publishing Group,37.0,canada,483
55734,044022165X,9,The Rainmaker,JOHN GRISHAM,1996,Dell,37.0,canada,810
55734,0446607657,7,When the Wind Blows,James Patterson,1999,Warner Vision,37.0,canada,352
55734,0451170113,9,Night Shift,Stephen King,1994,Signet Book,37.0,canada,0
55734,0553292722,8,Still Waters,TAMI HOAG,1992,Bantam,37.0,canada,998
55734,0553472348,5,The Chamber,John Grisham,1994,Random House Audio,37.0,canada,483
55734,0553582755,9,One Door Away from Heaven,Dean R. Koontz,2002,Bantam Books,37.0,canada,76
55734,0671443283,9,SEEDS OF YESTERDY (Dollanger Saga (Paperback)),V.C. Andrews,1984,Pocket,37.0,canada,40
55850,0312971346,7,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Paperbacks,47.0,canada,119
55858,0440220602,9,The Chamber,John Grisham,1995,Dell Publishing Company,28.0,canada,483
55858,0440984696,8,Tiger Eyes,Judy Blume,1982,Laure Leaf,28.0,canada,1278
55858,0446604801,9,Jack &amp; Jill (Alex Cross Novels),James Patterson,1997,Warner Books,28.0,canada,352
55858,0451184963,8,Insomnia,Stephen King,1995,Signet Book,28.0,canada,0
55858,0553576798,10,The Other Daughter,LISA GARDNER,1999,Bantam,28.0,canada,356
55858,0553576801,10,The Perfect Husband,LISA GARDNER,1997,Bantam,28.0,canada,356
55858,0553578685,10,The Third Victim,LISA GARDNER,2001,Bantam,28.0,canada,356
55858,0553840460,10,The Killing Hour,LISA GARDNER,2004,Bantam,28.0,canada,356
55858,0671693816,8,Wifey,Judy Blume,1989,Pocket,28.0,canada,1278
56031,0345391055,7,Disclosure,Michael Crichton,1994,Ballantine Books,40.0,canada,621
56246,0140430474,5,Sense and Sensibility (Penguin Classics),Jane Austen,1969,Penguin USA,37.0,canada,26
56246,0440241073,7,The Summons,John Grisham,2002,Dell Publishing Company,37.0,canada,483
56246,1573229326,7,How to Be Good,Nick Hornby,2002,Riverhead Books,37.0,canada,176
56369,042518286X,5,Shock,Robin Cook,2002,Berkley Publishing Group,54.0,canada,795
56378,0345370775,8,Jurassic Park,Michael Crichton,1999,Ballantine Books,23.0,canada,621
56728,1558748865,10,"Chicken Soup for the Gardener's Soul, 101 Stories to Sow Seeds of Love, Hope and Laughter (Chicken Soup for the Soul)",Jack Canfield,2001,Health Communications,39.0,canada,221
56874,0679446486,9,Airframe,Michael Crichton,1996,Alfred A. Knopf,15.0,canada,621
56947,0440241073,5,The Summons,John Grisham,2002,Dell Publishing Company,55.0,canada,483
57240,0425180638,7,The Last Precinct,Patricia Cornwell,2001,Berkley Publishing Group,51.0,canada,766
57256,0064400069,7,The Long Winter (Little House),Laura Ingalls Wilder,1953,HarperTrophy,14.0,canada,367
57787,0880381752,5,"Dragons of Spring Dawning (Dragonlance Chronicles, Vol 3)",Margaret Weis,1985,TSR,21.0,canada,618
57788,0345440641,8,Dave Barry Is Not Making This Up,Dave Barry,2001,Ballantine Books,83.0,canada,1682
58050,0142004235,8,East of Eden (Oprah's Book Club),John Steinbeck,2003,Penguin Books,44.0,canada,365
58306,0425155943,7,Contagion,Robin Cook,1998,Berkley Publishing Group,22.0,canada,795
58768,0671642561,10,Fallen Hearts,V.C. Andrews,1988,Pocket,35.0,canada,40
58768,0671670646,10,Gates of Paradise,V.C. Andrews,1989,Pocket,35.0,canada,40
58768,0671670662,10,WEB OF DREAMS (Casteel Saga (Paperback)),V.C. Andrews,1990,Pocket,35.0,canada,40
58768,0671695126,10,Secrets of the Morning (Cutler),V.C. Andrews,1991,Pocket,35.0,canada,40
58768,0671759345,10,Ruby (Landry),V.C. Andrews,1994,Pocket,35.0,canada,40
58768,0836217179,10,Chickens Are Restless (Far Side Series),Gary Larson,1993,Andrews McMeel Publishing,35.0,canada,603
58768,0886461278,10,Thinner,Stephen King,1985,DH Audio,35.0,canada,0
59150,0312926294,6,The Carousel,Rosamunde Pilcher,1991,St. Martin's Press,37.0,canada,947
59150,0312961243,7,Under Gemini,Rosamunde Pilcher,1996,St. Martin's Press,37.0,canada,947
59150,0312961278,7,The Empty House,Rosamunde Pilcher,1996,St. Martin's Press,37.0,canada,947
59150,0312961294,7,Snow in April,Rosamunde Pilcher,1997,St. Martin's Press,37.0,canada,947
59150,0440212561,10,Outlander,DIANA GABALDON,1992,Dell,37.0,canada,204
59150,0440213525,8,The Client,John Grisham,1994,Dell Publishing Company,37.0,canada,483
59150,044022165X,8,The Rainmaker,JOHN GRISHAM,1996,Dell,37.0,canada,810
59150,0684865742,7,Tis: A Memoir,Frank McCourt,2000,Scribner,37.0,canada,140
59172,0312927746,8,Flowers in the Rain &amp; Other Stories,Rosamunde Pilcher,1992,St. Martin's Press,36.0,canada,947
59172,0316603287,10,The Lake House,James Patterson,2003,"Little, Brown",36.0,canada,352
59172,0345417623,10,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,36.0,canada,201
59172,0385293267,10,Full Circle,Danielle Steel,1984,Delacorte Press,36.0,canada,350
59172,0385299087,10,Heartbeat,Danielle Steel,1991,Delacorte Press,36.0,canada,350
59172,0385299095,10,No Greater Love,Danielle Steel,1991,Delacorte Press,36.0,canada,350
59172,0385304900,10,Jewels,Danielle Steel,1992,Delacorte Press,36.0,canada,350
59172,038531292X,10,The Gift,Danielle Steel,1994,Delacorte Press,36.0,canada,350
59172,0425100650,10,Twilight Eyes,Dean R. Koontz,1995,Berkley Publishing Group,36.0,canada,76
59172,042511984X,9,The Face of Fear,Dean R. Koontz,1996,Berkley Publishing Group,36.0,canada,76
59172,0425124347,10,The Bad Place,Dean R. Koontz,1994,Berkley Publishing Group,36.0,canada,76
59172,0425127583,8,The Mask,Dean R. Koontz,1989,Berkley Publishing Group,36.0,canada,76
59172,0425144429,8,Mr. Murder,Dean R. Koontz,1996,Berkley Publishing Group,36.0,canada,76
59172,0425153975,9,The Eyes of Darkness,Dean R. Koontz,1996,Berkley Publishing Group,36.0,canada,76
