User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Age,Country,Author_Numerical
19885,0521379253,8,Informal Logic : A Handbook for Critical Argument,Douglas N. Walton,1989,Cambridge University Press,60.0,canada,805
19885,0706406257,8,Pictorial History of Ships,J.H. Martin,1979,Smithmark Pub,60.0,canada,806
19885,0895773929,6,After Jesus: The Triumph of Christianity,Reader's Digest,1993,Putnam Pub Group,60.0,canada,807
19887,0671651129,9,GATHERING OF SAINTS,Robert Lindsey,1988,Simon &amp; Schuster,74.0,canada,808
19935,0380789019,7,Neverwhere,Neil Gaiman,1998,Avon,58.0,canada,23
19935,0399143041,5,Night Passage (Jesse Stone Novels (Hardcover)),Robert B. Parker,1997,Putnam Pub Group,58.0,canada,809
19935,0440211727,5,A Time to Kill,JOHN GRISHAM,1992,Dell,58.0,canada,810
19935,0446365661,7,Wall of Brass,Robert Daley,1995,Warner Books,58.0,canada,811
19935,0671038443,6,The Devil's Teardrop,Jeffery Deaver,2000,Pocket,58.0,canada,287
19935,0671679627,3,PRIME TIME : PRIME TIME,Judy Collins,1989,Pocket,58.0,canada,812
19935,0688100686,4,Slow Motion Riot: A Novel,Peter Blauner,1991,William Morrow &amp; Company,58.0,canada,813
19935,0786860472,8,Suitable for Framing W/the Corpse Had a Familiar Face,Edna Buchanan,1995,Hyperion Books,58.0,canada,814
20337,0812512456,4,The Cold One,Christopher Pike,1995,Tor Books,16.0,canada,815
20345,0152045643,10,The Bookstore Mouse,Peggy Christian,2002,Harcourt Paperbacks,22.0,canada,816
20345,0375700528,7,The Lover,MARGUERITE DURAS,1998,Pantheon,22.0,canada,817
20345,0553296981,8,Anne Frank: The Diary of a Young Girl,ANNE FRANK,1993,Bantam,22.0,canada,818
20345,0689851995,8,The Folk Keeper/Fantasy,Franny Billingsley,2002,Aladdin,22.0,canada,819
20345,0811842304,7,Worst-Case Scenario Survival Handbook: College,Joshua Piven,2004,Chronicle Books,22.0,canada,820
20453,0061092819,7,Together Alone,Barbara Delinsky,1996,HarperTorch,31.0,canada,660
20453,0440211468,9,Fortune Is a Woman,Elizabeth Adler,1993,Dell,31.0,canada,821
20453,055327953X,7,To Be the Best,Barbara Taylor Bradford,1992,Bantam Books,31.0,canada,822
20525,0684195984,8,FROM POTTER'S FIELD,Patricia Cornwell,1995,Scribner,21.0,canada,766
20588,0880389052,7,"Homeland (Forgotten Realms: The Dark Elf Trilogy, Book 1)",R.A. Salvatore,1990,Wizards of the Coast,25.0,canada,823
20588,0886774004,8,"Arrow's Fall (The Heralds of Valdemar, Book 3)",Mercedes Lackey,1996,Daw Books,25.0,canada,512
20729,0446604666,9,Sick Puppy,Carl Hiaasen,2001,Warner Vision,32.0,canada,824
20833,0375708111,8,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,2000,Vintage,37.0,canada,825
20839,1550502654,8,Residual Desire,Jacqueline Jill Robinson,2004,Coteau Books,75.0,canada,826
20870,0380713845,5,Mischief : 87th Precent,Ed McBain,1994,Avon,57.0,canada,827
20904,0671632671,5,BATTLESTATIONS 31 (Star Trek (Numbered Paperback)),Diane L. Carey,1986,Star Trek,36.0,canada,828
20961,0060162937,8,Why Do Dogs Have Wet Noses?: And Other Inponderables of Everyday Life,David Feldman,1990,HarperCollins Publishers,47.0,canada,829
20961,0060162945,8,Do Penguins Have Knees?: An Imponderables Book,David Feldman,1991,Harpercollins,47.0,canada,829
20961,013919035X,7,This Book Needs No Title: A Budget of Living Paradoxes,Raymond M. Smullyan,1980,Simon &amp; Schuster,47.0,canada,830
20961,031209261X,8,Conduct Unbecoming,Randy Shilts,1993,St Martins Pr,47.0,canada,831
20961,031214704X,10,Precious and Few: Pop Music of the Early '70s,Don Breithaupt,1996,St. Martin's Press,47.0,canada,832
20961,0345447980,8,Planet of the Apes,Pierre Boulle,2001,Del Rey Books,47.0,canada,833
20961,0380715015,8,Honor Bound: A Gay Naval Midshipman Fights to Serve His Country,Joseph Steffan,1993,Harpercollins,47.0,canada,834
20961,0380769158,9,History's Last Stand,Gerard Del Re,1993,Harpercollins,47.0,canada,835
20961,0380789035,8,American Gods,Neil Gaiman,2002,HarperTorch,47.0,canada,23
20961,038080297X,8,Avalon: : The Return of King Arthur,Stephen R. Lawhead,2000,HarperTorch,47.0,canada,836
20961,038547802X,8,Rants,DENNIS MILLER,1997,Main Street Books,47.0,canada,837
20961,0425181758,7,A Movie a Day: A Year's Worth of Fascinating Films and Fun Facts,Steve Uhler,2001,Berkley Publishing Group,47.0,canada,838
20961,0446385522,7,John T. Molloy's New Dress for Success,John T. Molloy,1988,Warner Books,47.0,canada,839
20961,0446519081,8,The Tenth Insight : Holding the Vision,James Redfield,1996,Warner Books,47.0,canada,840
20961,0446522740,8,The Celestine Vision: Living the New Spiritual Awareness,James Redfield,1997,Warner Books,47.0,canada,840
20961,0446671223,8,The Celestine Prophecy : AN EXPERIENTIAL GUIDE,Carol Adrienne,1995,Warner Books,47.0,canada,841
20961,0671003682,8,Frasier,Jefferson Graham,1996,Pocket Books,47.0,canada,842
20961,0671700995,7,FINANCIAL SELF DEFENSE,Charles Givens,1990,Simon &amp; Schuster,47.0,canada,843
20961,0679755403,5,The Beautiful Room Is Empty (Vintage International),Edmund White,1994,Vintage Books USA,47.0,canada,844
20961,0809452049,8,Wizards and Witches (Enchanted World),Brendan Lehane,1984,Warner Books Inc,47.0,canada,845
20961,080945212X,8,Fairies and Elves (Enchanted World),Colin Thubron,1984,Warner Books Inc,47.0,canada,846
20961,0809452294,8,Magical Beasts (Enchanted World Series),Time-Life,1985,Warner Books Inc,47.0,canada,847
20961,0835901645,9,Adventures in High Fantasy,Jeffrey C. Dillow,1981,Prentice Hall,47.0,canada,848
20961,087877162X,9,Tarot: A New Handbook for the Apprentice (Connolly Tarot),Eileen Connolly,1990,Newcastle Publishing Company,47.0,canada,849
20961,1556224613,7,Deep Magic: Advanced Strategies for Experienced Players of Magic : The Gathering,Charles Wolfe,1995,Natl Book Network,47.0,canada,850
20961,1566862922,7,Totally Unauthorized Guide to Magic the Gathering Card Game,Ronald Wartow,1996,Macmillan Computer Pub,47.0,canada,851
20961,1567990924,8,The Celts in Myth and Legend (Myths of the World),Timothy R. Roberts,1995,MetroBooks (NY),47.0,canada,852
20961,1578591155,8,Videohound's Dvd Guide (Videohound's DVD Guide),Mike Mayo,2000,Gale Group,47.0,canada,853
20961,1854592726,8,My Night With Reg,Kevin Elyot,1995,Consortium Book Sales &amp; Dist,47.0,canada,854
21246,0345353145,9,Sphere,MICHAEL CRICHTON,1988,Ballantine Books,31.0,canada,201
21270,0449702146,8,"Izzy, Willy-Nilly",Cynthia Voigt,1991,Fawcett Books,18.0,canada,130
21418,0375725784,8,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA,32.0,canada,855
21496,0140255087,8,The Snow Leopard (Penguin Nature Classics),Peter Matthiessen,1996,Penguin Books,31.0,canada,856
21749,0345440021,9,Funeral in Blue,Anne Perry,2002,Fawcett Books,59.0,canada,796
21777,0440213525,8,The Client,John Grisham,1994,Dell Publishing Company,55.0,canada,483
21777,0671626132,10,Treasure,Clive Cussler,1988,Simon &amp; Schuster,55.0,canada,114
21830,0394745027,10,"Godel, Escher, Bach: An Eternal Golden Braid",Douglas R. Hofstadter,1980,Vintage Books USA,57.0,canada,857
21840,0743418174,9,Good in Bed,Jennifer Weiner,2002,Washington Square Press,25.0,canada,407
21955,0887533612,9,Into This Room,Sharon Drummond,2001,Black Moss Press,58.0,canada,858
22023,0061091464,8,The Thief of Always,Clive Barker,1993,HarperTorch,35.0,canada,859
22023,0140048332,6,The Far Pavilions,M. M. Kaye,0,Penguin Putnam~trade,35.0,canada,379
22023,0399138358,6,Thunder Point,Jack Higgins,1993,Putnam Pub Group,35.0,canada,860
22023,0425148289,9,On Dangerous Ground,Jack Higgins,1995,Berkley Publishing Group,35.0,canada,860
22023,0486264718,5,Gunga Din and Other Favorite Poems (Dover Thrift Editions),Rudyard Kipling,1990,Dover Publications,35.0,canada,861
22023,1559723092,5,An Empire Undone: The Wild Rise and Hard Fall of Chris Whittle,Vance H. Trimble,1995,Carol Publishing Corporation,35.0,canada,862
22126,0373263716,6,Singing The Sadness (Worldwide Library Mysteries),Reginald Hill,2001,Worldwide Library,31.0,canada,863
22126,0449221938,4,Death for Old Times' Sake,A.J. Orde,1994,Fawcett Books,31.0,canada,864
22126,0452282934,8,Backpack,Emily Barr,2002,Plume Books,31.0,canada,298
22126,1550548913,9,How to Be a Canadian: Even If You Already are One,Will Ferguson,2003,Douglas &amp; McIntyre,31.0,canada,175
22126,1880418592,7,"Song of Susannah (The Dark Tower, Book 6)",Stephen King,2004,Donald M. Grant/Scribner,31.0,canada,0
22145,1853260274,10,Gulliver's Travels (Wordsworth Classics),Jonathan Swift,1997,NTC/Contemporary Publishing Company,30.0,canada,249
22217,0451456734,10,Queen of the Darkness (Black Jewels Trilogy),Anne Bishop,2000,Roc,17.0,canada,865
22271,0553206516,10,Snow Leopard,Peter Matthiessen,1979,Bantam Books,47.0,canada,856
22287,0140254749,10,Medicine River,Thomas King,1991,Penguin Books,26.0,canada,866
22486,0440498058,10,A Wrinkle In Time,MADELEINE L'ENGLE,1998,Yearling,17.0,canada,867
22486,0812510488,8,The Season of Passage,Christopher Pike,1993,Tor Books,17.0,canada,815
22532,0425190064,6,The Thai Amulet: An Archaeological Mystery (Archaeological Mysteries),Lyn Hamilton,2003,Berkley Publishing Group,36.0,canada,699
22532,0517064596,7,Anne Tyler: A New Collection/Three Complete Novels/the Accidental Tourist/Breathing Lessons/Searching for Caleb,Anne Tyler,1991,Outlet Books Company,36.0,canada,405
22532,0676974015,4,Coke Machine Glow,Gord Downie,2002,Vintage Books Canada,36.0,canada,868
22532,067976402X,9,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA,36.0,canada,205
22532,0764552953,5,Feng Shui for Dummies,David Daniel  Kennedy,2000,For Dummies,36.0,canada,869
22532,0771034121,6,Prairie Hardball: A Kate Henry Mystery,Alison Gordon,1997,McClelland &amp; Stewart Ltd,36.0,canada,870
22532,1859671446,5,Sunflowers (The Design Motifs Series),Lindsay Porter,1996,Lorenz Books,36.0,canada,871
22532,3791325590,6,Frida Kahlo and Diego Rivera (Pegasus Library--Paperback Editions),Isabel Alcantara,2001,Prestel,36.0,canada,872
22632,0385511612,10,Bleachers,John Grisham,2003,Doubleday,29.0,canada,483
22637,0380014033,8,Lord of Light,Roger Zelazny,1969,Eos,27.0,canada,873
22637,0380709953,4,Sherwood,Parke Godwin,1995,Harper Mass Market Paperbacks (Mm),27.0,canada,874
22637,0446676101,7,Lilith's Brood,Octavia E. Butler,2000,Aspect,27.0,canada,875
22637,0449149900,6,Mr. X,Peter Straub,2000,Ballantine Books,27.0,canada,876
22637,0553103105,8,Zen and the art of motorcycle maintenance : an inquiry into values,Robert M. Pirsig,1975,Bantam Books,27.0,canada,877
22637,055337933X,8,Fierce Invalids Home from Hot Climates,TOM ROBBINS,2001,Bantam,27.0,canada,384
22637,0671653504,8,ASSIGNMENT IN ETERNITY,Robert A. Heinlein,1987,Baen,27.0,canada,136
22637,0679781358,5,The Hottest State,Ethan Hawke,1997,Vintage Books USA,27.0,canada,878
22637,0684831066,7,WHY WE WATCH : Killing the Gilligan Within,Will Miller,1996,Fireside,27.0,canada,879
22637,0812559622,9,"Houston, Houston, Do You Read?/Souls (Tor Double, No 11)",James Tiptree Jr.,1989,Tor Books,27.0,canada,880
22637,0962936022,9,The First Days of School: How to Be an Effective Teacher,Harry K. Wong,2001,Harry K. Wong Publications,27.0,canada,881
22637,1551301679,8,Equity in Schools and Society,Judy M. Iseke-Barnes,2000,Women's Press,27.0,canada,882
22774,0698116852,7,Divorce Express,Paula Danziger,1998,Putnam Publishing Group,1.0,canada,883
22851,0020868901,8,GREAT DIVORCE,C.S. Lewis,1978,Scribner Paper Fiction,68.0,canada,884
22851,0060675381,4,"Here I Stand: My Struggle for a Christianity of Integrity, Love, and Equality",John Shelby Spong,2000,HarperSanFrancisco,68.0,canada,885
22851,0553274864,8,A Grief Observed,C. S. Lewis,1983,Bantam Books,68.0,canada,886
22851,0800755340,7,C.S. Lewis Through the Shadowlands,Brian Sibley,1994,Baker Pub Group,68.0,canada,887
22851,0809123320,3,The Cloud of Unknowing (The Classics of Western Spirituality),James Walsh,1982,Paulist Press,68.0,canada,888
22851,0969305648,7,Born Hutterite,Samuel Hofer,1991,Ex Machina Pub. Co.,68.0,canada,889
22851,0969305664,8,Dance Life a Poor Man,Samuel Hofer,1995,Ex Machina Pub. Co.,68.0,canada,889
22854,0261102656,9,Letters of J R R Tolkien,Humphrey Carpenter,0,Firebird Distributing,19.0,canada,890
22854,0575013931,7,"Ariel like a harpy: Shelley, Mary and Frankenstein",Christopher Small,1972,Gollancz,19.0,canada,891
22881,0553571818,6,Long After Midnight,IRIS JOHANSEN,1997,Bantam,48.0,canada,892
23002,0440211344,7,A Little Raw on Monday Mornings,Robert Cormier,1992,Laurel-Leaf Books,17.0,canada,893
23188,0345339703,4,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J.R.R. TOLKIEN,1986,Del Rey,43.0,canada,894
23225,0517591812,7,London: The Novel82,Edward Rutherfurd,1997,Random House Inc,38.0,canada,895
23238,0060914653,8,The Unbearable Lightness of Being,Milan Kundera,1988,Harpercollins,41.0,canada,763
23238,0312130279,9,The Bird Artist,Howard Norman,1995,Picador USA,41.0,canada,896
23460,0786881852,5,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997,Hyperion,26.0,canada,330
23471,0441001335,10,The Callahan Touch,Spider Robinson,1996,Ace Books,38.0,canada,265
23490,157062531X,6,The Rumi Collection,KABIR HELMINSKI,1999,Shambhala,65.0,canada,897
23491,0440222656,7,The Horse Whisperer,Nicholas Evans,1996,Dell,33.0,canada,257
23541,1551667967,6,Dead End,Helen Myers,2001,Mira,48.0,canada,898
23864,0553380095,6,The Heart of a Woman,Maya Angelou,1997,Bantam,74.0,canada,435
24118,0064473384,9,Anna and the Duke (An Avon True Romance),Kathryn Smith,2002,Avon,15.0,canada,899
24118,014038166X,9,Awake and Dreaming (Novel),Kit Pearson,1999,Puffin Books,15.0,canada,900
24118,059025510X,9,"Dreams of Revenge: Dark Moon, Book II (Dark Moon, No 2)",Elizabeth Moore,1995,Scholastic Paperbacks (Mm),15.0,canada,901
24234,0253372658,7,Haydn: His Life and Music,H.C. Robbins Landon,1988,Indiana Univ Pr,61.0,canada,902
24234,0316035297,8,Bachanalia: The Essential Listener's Guide to Bach's Well-Tempered Clavier,Eric Lewin Altschuler,1994,Little Brown &amp; Co,61.0,canada,903
24234,081281925x,8,An irreverent and thoroughly incomplete social history of almost everything,Frank Muir,1976,Stein and Day,61.0,canada,904
24531,0553569155,6,Seinlanguage,Jerry Seinfeld,1995,Bantam Books,43.0,canada,905
24533,0330375253,6,Bridget Jones's Diary,Helen Fielding,2001,Picador,57.0,canada,29
24533,0446522856,8,The Last Day,Glenn Kleier,1997,Warner Books Inc,57.0,canada,906
24556,0849929911,8,Peace With God,Billy Graham,1984,Word Publishing,40.0,canada,907
24556,0889682070,6,Canadian Coins 2000 (54th Edition) - The Charlton Standard Catalogue,W. K. Cross,1999,Charlton Pr,40.0,canada,908
24556,0913367559,7,No Wonder They Call Him the Savior,Max Lucado,1996,Billy Graham Evangelistic Association,40.0,canada,909
24556,1560438495,7,Why Christians Get Sick,George H. Malkmus,1995,Destiny Image Publishers,40.0,canada,910
24556,1593280033,7,A Savior Worth Having E.V. Hill,E.V. Hill,2002,Moody,40.0,canada,911
24642,0140126023,7,Concubines Children,Denise Chong,0,Penguin Putnam~trade,35.0,canada,912
24642,0312195516,4,The Red Tent (Bestselling Backlist),Anita Diamant,1998,Picador USA,35.0,canada,27
24642,0451209907,6,Quentins,Maeve Binchy,2003,Signet Book,35.0,canada,913
24642,0671745239,7,MAMA : Using the Power of Pleasure to Have Your Way with the World,Terry McMillan,1991,Washington Square Press,35.0,canada,914
24642,0671872001,8,Disappearing Acts,Terry McMillan,1993,Pocket,35.0,canada,914
24648,0060014342,3,In the Wake of the Plague: The Black Death and the World It Made,Norman Cantor,2002,Perennial,60.0,canada,915
24926,0060959037,10,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial,49.0,canada,243
24926,0380730138,10,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,1998,Perennial,49.0,canada,916
24926,0425152251,10,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,49.0,canada,442
24926,0671021001,10,She's Come Undone (Oprah's Book Club),Wally Lamb,1998,Pocket,49.0,canada,424
24949,0805012478,7,Steppenwolf,Hermann Hesse,1990,Henry Holt &amp; Company,35.0,canada,917
24949,1895686393,1,Becoming an Ally,Not Applicable (Na ),1994,Paul &amp; Co Pub Consortium,35.0,canada,460
25052,0312420471,10,The Concise Book of Lying,Evelin Sullivan,2002,Picador,23.0,canada,918
25071,0440224837,7,The Long Road Home,Danielle Steel,1999,Dell Publishing Company,69.0,canada,350
25105,0345434498,6,Hostage,Robert Crais,2002,Fawcett Books,62.0,canada,919
25105,0425178579,9,Betrayal in Death,Nora Roberts,2001,Berkley Publishing Group,62.0,canada,277
25105,0446611778,5,Last Man Standing,David Baldacci,2002,Warner Vision,62.0,canada,404
25105,0786889616,6,Parallel Lies,Ridley Pearson,2002,Hyperion Press,62.0,canada,920
25180,0743250443,9,Generation of Swine : Tales of Shame and Degradation in the '80's,Hunter S. Thompson,2003,Simon &amp; Schuster,26.0,canada,921
25245,0446516538,7,Slow Waltz in Cedar Bend,Robert James Waller,1993,Warner Books,25.0,canada,121
25288,1582341400,9,A Cook's Tour,Anthony Bourdain,2001,Bloomsbury Publishing (NY),35.0,canada,922
25377,0380000490,8,Sunshine: A Novel (An Avon/Flare Book),Norma Klein,1982,Harper Mass Market Paperbacks (Mm),50.0,canada,923
25672,0439178819,8,"Look Before You Leap (The Amazing Days of Abby Hayes, Book 5)",Anne Mazer,2001,Scholastic,14.0,canada,924
25792,0020103700,5,The Vegetarian Times Cookbook,MacMillan Publishing Editors,1984,John Wiley &amp; Sons,29.0,canada,925
25792,020135473X,5,Flash 4 for Windows and Macintosh Visual Quickstart Guide,Katherine Ulrich,1999,Addison-Wesley,29.0,canada,926
25792,0312037953,4,The Bar Stories: A Novel After All,Nisa Donnelly,1989,St. Martin's Press,29.0,canada,927
25792,0330267388,9,"Life,the Universe and Everything",Douglas Adams,0,Pan Books Ltd,29.0,canada,22
25792,0486419258,5,The Canterville Ghost and Other Stories (Dover Thrift Editions Series),Oscar Wilde,2001,Dover Publications,29.0,canada,585
25792,0553289691,7,SKINNY LEGS AND ALL,TOM ROBBINS,1991,Bantam,29.0,canada,384
25792,0553569058,5,The Robber Bride,Margaret Atwood,1995,Bantam,29.0,canada,928
25792,076530953X,7,Down and Out in the Magic Kingdom,Cory Doctorow,2003,Tor Books,29.0,canada,929
25792,0793818559,8,"Guide to Training Your Own Dog: Housebreaking, Tricks, Basic Obedience, Behavior Modification, Fully Illustrated (Re Dog Series)",Matthew Van Kyrk,1996,TFH Publications,29.0,canada,930
25792,157322099X,5,Rebuilding the Indian: A Memoir,Fred Haefele,1998,Riverhead Books,29.0,canada,931
25967,0684824620,7,Accidental Activist: A Personal and Political Memoir,Candace Gingrich,1996,Scribner,19.0,canada,932
26057,0060199652,8,Prodigal Summer,Barbara Kingsolver,2000,HarperCollins,18.0,canada,243
26057,0060915544,10,The Bean Trees,Barbara Kingsolver,1989,Perennial,18.0,canada,243
26057,0060921145,7,Animal Dreams,Barbara Kingsolver,1991,Perennial,18.0,canada,243
26057,0140287434,5,The Haunting,Shirley Jackson,1999,Penguin Books,18.0,canada,933
26057,0192834142,8,The Tempest (Oxford World's Classics),William Shakespeare,1998,Oxford University Press,18.0,canada,934
26057,0312278586,10,The Nanny Diaries: A Novel,Emma McLaughlin,2002,St. Martin's Press,18.0,canada,128
26057,0345370775,9,Jurassic Park,Michael Crichton,1999,Ballantine Books,18.0,canada,621
26057,0345391810,10,The Restaurant at the End of the Universe (Hitchhiker's Trilogy (Paperback)),Douglas Adams,1995,Ballantine Books,18.0,canada,22
26057,0385484518,10,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",MITCH ALBOM,1997,Doubleday,18.0,canada,217
26057,0446603651,10,Where the Heart Is,Billie Letts,1996,Warner Books,18.0,canada,443
26057,0451192001,10,How Stella Got Her Groove Back,Terry McMillan,1997,Signet Book,18.0,canada,914
26057,0452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2001,Plume Books,18.0,canada,935
26057,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,1998,Scholastic,18.0,canada,581
26057,0590567357,5,Don't Let Me Die!,Lindsay Caldwell,1998,Scholastic,18.0,canada,936
26057,0618002227,10,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,1999,Houghton Mifflin Company,18.0,canada,134
26057,0670033332,10,"Olivia Joules and the Overactive Imagination (Fielding, Helen)",Helen Fielding,2004,Viking Books,18.0,canada,29
26057,0670892963,10,Bridget Jones : The Edge of Reason,Helen Fielding,2000,Viking Books,18.0,canada,29
26057,0743412028,8,Pay It Forward,Catherine Ryan Hyde,2000,Pocket,18.0,canada,154
26057,0767915593,7,Straight Talking : A Novel,JANE GREEN,2003,Broadway,18.0,canada,937
26057,0767916069,8,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,2003,Broadway,18.0,canada,938
26140,1896300529,6,Beyond Spite,R. F. Darion,2002,NeWest Press,24.0,canada,939
26204,0385333706,7,After Long Silence: A Memoir,Helen Fremont,2000,Delta,57.0,canada,940
26204,0553574086,6,Critical Judgment,Michael Palmer,1998,Bantam Books,57.0,canada,941
26231,0061056111,5,Killing Me Softly: Erotic Tales of Unearthly Love,Gardner Dozois,1996,Harper Mass Market Paperbacks (Mm),36.0,canada,942
26231,0380759500,6,Firefly,Piers Anthony,1992,Harper Mass Market Paperbacks (Mm),36.0,canada,302
26231,0394543971,5,The Icarus Agenda,Robert Ludlum,1988,Random House Value Pub,36.0,canada,24
26231,0425043142,7,To Your Scattered Bodies Go,Philip Jose Farmer,1978,Penguin Putnam~mass,36.0,canada,695
26231,0440241073,6,The Summons,John Grisham,2002,Dell Publishing Company,36.0,canada,483
26231,0441005926,8,Illegal Alien,Robert J. Sawyer,1999,Ace Books,36.0,canada,943
26231,0451166817,7,For Yourself: The Fulfillment of Female Sexuality,Lonnie Garfield Barbach,1991,Signet Book,36.0,canada,944
26231,0451186362,6,Rose Madder,Stephen King,2004,Signet Book,36.0,canada,0
26231,0525246606,5,Koko,Peter Straub,1988,Penguin USA,36.0,canada,876
26231,0671004565,7,We'll Meet Again,Mary Higgins Clark,2000,Pocket,36.0,canada,77
26231,0812516850,9,Flux: Tales of Human Futures,Orson Scott Card,1992,Tor Books (Mm),36.0,canada,616
26231,1558745041,7,Chicken Soup for the Mother's Soul (Chicken Soup for the Soul (Hardcover Health Communications)),Jack Canfield,1997,Health Communications,36.0,canada,221
26251,0671014420,5,Chicken Poop for the Soul : Stories to Harden the Heart and Dampen the Spirit,David Fisher,1997,Pocket,27.0,canada,945
26251,1565122666,7,Headlock: A Novel,Adam Berlin,2000,Algonquin Books of Chapel Hill,27.0,canada,946
26334,0312961251,6,Sleeping Tiger,Rosamunde Pilcher,1996,St. Martin's Press,53.0,canada,947
26360,0440223806,7,COWBOY,Joan Johnston,2000,Dell Publishing Company,49.0,canada,49
26371,0312136137,8,Death by Jury: An Alo Nudger Mystery,John Lutz,1995,St Martins Pr,65.0,canada,948
26371,0312154542,6,Delta Style: Eve Wasn't a Size 6 and Neither Am I,Delta Burke,1998,St. Martin's Press,65.0,canada,949
26371,0312971346,8,High Five (A Stephanie Plum Novel),Janet Evanovich,2000,St. Martin's Paperbacks,65.0,canada,119
26371,0312993536,7,Sons of Fortune,Jeffrey Archer,2003,St. Martin's Paperbacks,65.0,canada,761
26371,0345313860,9,"The Vampire Lestat (Vampire Chronicles, Book II)",ANNE RICE,1986,Ballantine Books,65.0,canada,156
26371,0345360001,9,The Mummy or Ramses the Damned,Anne Rice,1989,Ballantine Books,65.0,canada,386
26371,0375713751,7,I Don't Know How She Does It,ALLISON PEARSON,2003,Knopf,65.0,canada,950
26371,0399131213,9,Break in,Dick Francis,1986,Putnam Pub Group,65.0,canada,951
26371,039915079X,8,The Teeth of the Tiger,Tom Clancy,2003,G. P. Putnam's Sons,65.0,canada,283
26371,042514691X,7,Mrs. Jeffries on the Trail,Emily Brightwell,1995,Berkley Publishing Group,65.0,canada,952
26371,0425162788,6,Politika (Tom Clancy's Power Plays (Paperback)),Tom Clancy,1999,Berkley Publishing Group,65.0,canada,283
26371,0425180042,7,Mrs. Jeffries Pinches the Post,Emily Brightwell,2001,Berkley Publishing Group,65.0,canada,952
26371,0440221471,8,The Runaway Jury,JOHN GRISHAM,1997,Dell,65.0,canada,810
26371,0446611638,8,Lost Light,Michael Connelly,2004,Warner Vision,65.0,canada,635
26371,0449214591,8,Rascals in Paradise,JAMES A. MICHENER,1987,Fawcett,65.0,canada,953
26371,0451147960,8,The Modigliani Scandal,Ken Follett,1985,Signet Book,65.0,canada,21
26371,0553578529,9,Into the Wilderness,Sara Donati,1999,Bantam Books,65.0,canada,954
26371,0743454146,9,The Footprints of God : A Novel,Greg Iles,2004,Pocket Star,65.0,canada,955
26371,0971880107,5,Wild Animus,Rich Shapero,2004,Too Far,65.0,canada,525
26385,0446400947,8,Humans,Donald E. Westlake,1993,Warner Books,30.0,canada,956
26385,0451163974,6,Ritual,William Heffernan,1993,Signet Book,30.0,canada,957
26497,1402709668,5,The Great IQ Puzzle Book : Over 600 New Brain-Teasing Puzzles,Philip Carter,2003,Sterling,59.0,canada,958
26618,042513024X,8,The A.B.C. Murders,Agatha Christie,1993,Berkley Publishing Group,18.0,canada,959
26618,0425182843,6,Edge of Danger,Jack Higgins,2002,Berkley Publishing Group,18.0,canada,860
26795,0061067474,7,Thoroughbred #06 Wonder's Yearling (Thoroughbred),Joanna Campbell,1993,HarperEntertainment,75.0,canada,960
26939,014004387X,8,Fifth business,Robertson Davies,1977,Penguin Books,33.0,canada,162
26939,0140440542,8,Idiot (Penguin Classics),Fyodor Dostoyevsky,1956,Penguin Books,33.0,canada,499
26939,0156004976,6,The Object Stares Back: On the Nature of Seeing,James Elkins,1997,Harcourt,33.0,canada,961
26939,0345330676,10,The Misplaced Legion,Harry Turtledove,1991,Del Rey Books,33.0,canada,962
26939,0345330684,10,An Emperor for the Legion (Videssos Cycle),Harry Turtledove,1988,Del Rey Books,33.0,canada,962
26939,0345330692,10,"Legion of Videssos (Videssos Cycle, Book 3)",HARRY TURTLEDOVE,1987,Del Rey,33.0,canada,963
26939,0345330706,10,Swords of the Legion (Videssos Cycle),Harry Turtledove,1996,Del Rey Books,33.0,canada,962
26939,0515034924,7,The Three Musketeers,Alexandre Dumas,1977,Jove,33.0,canada,964
27131,0446606189,4,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,68.0,canada,352
27148,0449222489,7,Tales from Margaritaville: Fictional Facts and Factual Fictions,Jimmy Buffett,1993,Fawcett Books,22.0,canada,965
27251,0312955006,8,The Concrete Blonde (A Harry Bosch Novel),Michael Connelly,1995,St. Martin's Paperbacks,41.0,canada,635
27381,006019491X,7,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende,1999,HarperCollins,52.0,canada,966
